"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM4","2021-07-12","1","Bottom Water","0.9","0.038","7.6","60","4","13","27","0.11","0.024","<0.002","7.3","0.4","31.6","3","0.29","2.8","27.3","0.17","N/A","N/A","N/A","3.3","<0.001","1.4"
"Southern","SM4","2021-08-18","1","Surface Water","1.7","0.077","16","68","4.5","2","6","0.12","0.018","<0.002","7.7","0.9","29.8","2.1","0.27","9.4","27.7","0.22","N/A","N/A","N/A","4.9","0.002","2"
"Southern","SM4","2021-08-18","1","Middle Water","1.5","0.063","16","77","5.2","2","4","0.12","0.018","0.003","7.6","1.9","30.2","2.1","0.34","2.8","27.2","0.2","N/A","N/A","N/A","3.9","0.001","1"
"Southern","SM4","2021-08-18","1","Bottom Water","1.7","0.082","11","79","5.4","1","2","0.11","0.02","0.002","7.4","0.7","32.6","2.1","0.39","5.1","25.3","0.21","N/A","N/A","N/A","4.2","<0.001","1.4"
"Southern","SM4","2021-09-06","1","Surface Water","1.1","0.035","10","69","4.5","8","32","0.082","0.006","0.003","7.5","1.8","31.3","2.7","0.53","4.2","28.5","0.12","N/A","N/A","N/A","3.5","<0.001","1.4"
"Southern","SM4","2021-09-06","1","Middle Water","0.7","0.043","8.1","70","4.6","3","8","0.089","0.013","0.004","7.4","1.7","31.9","2.7","0.74","1","27.8","0.15","N/A","N/A","N/A","3.1","<0.001","0.7"
"Southern","SM4","2021-09-06","1","Bottom Water","0.5","0.04","4.3","59","4","<1","<1","0.11","0.029","0.008","7.3","0.9","33","2.7","0.94","2.6","26.1","0.18","N/A","N/A","N/A","3.1","<0.001","0.6"
"Southern","SM4","2021-10-21","1","Surface Water","0.7","0.031","0.6","87","5.7","11","21","0.038","0.061","0.018","7.8","<0.2","33","1.6","1.1","7.6","27.4","0.13","N/A","N/A","N/A","10.2","0.001","1.3"
"Southern","SM4","2021-10-21","1","Middle Water","0.7","0.03","0.5","70","4.6","11","26","0.038","0.06","0.016","7.9","<0.2","33","1.6","1.1","7.2","27.4","0.13","N/A","N/A","N/A","9.7","0.001","1.1"
"Southern","SM4","2021-10-21","1","Bottom Water","0.7","0.025","0.7","83","5.5","18","35","0.035","0.059","0.012","7.9","0.2","33","1.6","1.1","9.6","27.4","0.12","N/A","N/A","N/A","9.9","<0.001","1.2"
"Southern","SM4","2021-11-01","1","Surface Water","0.6","0.044","4.3","89","6","1","4","0.041","0.048","0.01","7.6","0.9","33.3","2.9","0.79","3.4","26.1","0.13","N/A","N/A","N/A","21.3","<0.001","0.9"
"Southern","SM4","2021-11-01","1","Middle Water","0.5","0.044","4.3","81","5.4","3","9","0.038","0.05","0.013","7.6","<0.2","33.2","2.9","0.79","3.1","26.2","0.13","N/A","N/A","N/A","6","<0.001","0.9"
"Southern","SM4","2021-11-01","1","Bottom Water","0.6","0.037","2.9","88","5.9","4","7","0.038","0.051","0.011","7.6","1.1","33.3","2.9","0.83","3.2","26.2","0.13","N/A","N/A","N/A","6.2","<0.001","0.8"
"Southern","SM4","2021-12-17","1","Surface Water","0.8","0.046","12","91","6.6","190","280","0.036","0.034","0.004","7.2","2.9","33.4","2.6","0.35","5.1","21.8","0.12","0.72","0.79","0.03","7.9","<0.001","1.3"
"Southern","SM4","2021-12-17","1","Middle Water","0.5","0.052","10","86","6.2","100","130","0.037","0.036","0.006","7.3","2.6","33.7","2.6","0.37","4.7","21.6","0.13","0.74","0.81","0.05","6.6","<0.001","1.3"
"Southern","SM4","2021-12-17","1","Bottom Water","0.7","0.054","9.9","95","6.9","90","120","0.036","0.035","0.009","7.4","3","33.8","2.6","0.35","4.2","21.4","0.13","0.93","1","0.05","6.9","<0.001","1.5"
"Southern","SM5","2021-02-25","1","Surface Water","0.6","0.04","0.9","70","5.2","<1","<1","0.004","0.002","0.004","7.9","<0.2","32.9","3","0.32","0.7","20","0.05","0.55","0.56","0.04","4","0.001","<0.5"
"Southern","SM5","2021-02-25","1","Middle Water","0.7","0.049","1.4","71","5.3","<1","<1","0.005","0.002","0.005","7.9","<0.2","32.9","3","0.32","2","19.9","0.06","0.39","0.4","0.04","3.3","0.001","0.7"
"Southern","SM5","2021-02-25","1","Bottom Water","0.5","0.048","1.3","73","5.4","<1","<1","0.005","0.003","0.006","7.9","<0.2","32.9","3","0.3","0.8","19.9","0.06","0.43","0.44","0.04","3.3","0.001","<0.5"
"Southern","SM5","2021-03-18","1","Surface Water","0.8","0.052","0.9","67","4.8","<1","<1","0.024","0.003","0.009","7.9","<0.2","33.2","4.8","0.45","1","22.5","0.08","0.06","0.09","0.05","2.7","0.001","0.5"
"Southern","SM5","2021-03-18","1","Middle Water","0.8","0.049","1.8","68","4.9","<1","<1","0.026","<0.002","0.006","7.9","<0.2","33.3","4.8","0.46","1.2","22.4","0.08","0.11","0.14","0.05","2.5","0.001","<0.5"
"Southern","SM5","2021-03-18","1","Bottom Water","1.1","0.046","1.5","78","5.6","<1","1","0.02","<0.002","0.006","7.9","<0.2","33.5","4.8","0.44","1.4","22.2","0.07","0.14","0.16","0.05","3.4","0.001","<0.5"
"Southern","SM5","2021-04-21","1","Surface Water","0.4","0.031","2.1","65","4.6","<1","<1","0.002","0.003","0.011","7.7","0.4","33.9","2.1","0.42","4","23.5","0.04","0.86","0.87","0.04","4.7","<0.001","0.8"
"Southern","SM5","2021-04-21","1","Middle Water","0.3","0.037","1.7","66","4.6","<1","<1","0.004","0.002","0.012","7.7","<0.2","33.9","2.1","0.41","4.1","23.5","0.04","0.21","0.22","0.05","4.8","<0.001","0.8"
"Southern","SM5","2021-04-21","1","Bottom Water","0.6","0.034","1.8","67","4.7","<1","<1","<0.002","0.004","0.013","7.7","<0.2","34","2.1","0.42","3.6","23.3","0.04","0.64","0.65","0.06","4.7","<0.001","0.8"
"Southern","SM5","2021-05-12","1","Surface Water","<0.1","0.031","15","79","5.2","<1","<1","0.21","0.03","<0.002","7.8","0.6","28.1","3.6","0.3","2","28.6","0.27","N/A","N/A","N/A","3.4","0.001","1"
"Southern","SM5","2021-05-12","1","Middle Water","<0.1","0.031","15","83","5.5","<1","<1","0.18","0.028","<0.002","7.8","1","28.2","3.6","0.29","1.4","28.1","0.24","N/A","N/A","N/A","2.8","0.001","0.6"
"Southern","SM5","2021-05-12","1","Bottom Water","<0.1","0.03","17","89","5.9","1","2","0.16","0.026","<0.002","7.7","1.5","29.7","3.6","0.22","1.8","28.1","0.22","N/A","N/A","N/A","3","<0.001","0.7"
"Southern","SM5","2021-06-11","1","Surface Water","1","0.03","4.1","71","4.6","<1","<1","0.016","0.008","0.004","7.7","0.8","31.8","2.6","0.12","3.5","28.7","0.05","N/A","N/A","N/A","3.9","<0.001","0.9"
"Southern","SM5","2021-06-11","1","Middle Water","1.1","0.027","6","74","4.8","<1","<1","0.014","0.009","0.003","7.7","1.4","31.7","2.6","0.14","4.6","28.2","0.05","N/A","N/A","N/A","4.4","<0.001","1.4"
"Southern","SM5","2021-06-11","1","Bottom Water","0.8","0.035","5.1","75","4.9","1","2","0.013","0.009","0.005","7.6","1.3","32.1","2.6","0.2","7","27.5","0.06","N/A","N/A","N/A","7.2","<0.001","1.6"
"Southern","SM5","2021-07-12","1","Surface Water","2.2","0.021","9.8","70","4.5","<1","<1","0.16","0.035","0.003","7.7","2.9","27","2.8","<0.05","2.2","30.2","0.22","N/A","N/A","N/A","2.8","<0.001","1.8"
"Southern","SM5","2021-07-12","1","Middle Water","2.7","0.022","13","86","5.6","<1","5","0.13","0.032","0.016","7.7","3.6","27.8","2.8","<0.05","6.6","29","0.18","N/A","N/A","N/A","2.9","<0.001","2.5"
"Southern","SM5","2021-07-12","1","Bottom Water","1.9","0.024","10","88","5.8","1","4","0.13","0.029","0.006","7.4","0.7","31.8","2.8","0.09","3","27.9","0.18","N/A","N/A","N/A","2.6","<0.001","1.5"
"Southern","SM5","2021-08-18","1","Surface Water","2.5","0.028","13","64","4.2","<1","1","0.094","0.014","<0.002","7.7","1.1","29","2.1","0.08","5.2","29.2","0.14","N/A","N/A","N/A","4.4","<0.001","1.7"
"Southern","SM5","2021-08-18","1","Middle Water","2.1","0.033","17","87","5.7","<1","3","0.095","0.017","<0.002","7.6","1.7","29.5","2.1","0.13","2.6","28.6","0.15","N/A","N/A","N/A","3.8","<0.001","1"
"Southern","SM5","2021-08-18","1","Bottom Water","1.8","0.047","7.4","86","5.9","<1","290","0.078","0.037","0.003","7.2","0.9","32.5","2.1","0.65","2.6","25.6","0.16","N/A","N/A","N/A","4.3","<0.001","<0.5"
"Southern","SM5","2021-09-06","1","Surface Water","0.8","0.024","8.4","68","4.3","<1","<1","0.059","0.004","0.004","7.5","0.5","31.9","2.9","0.5","1.6","29.4","0.09","N/A","N/A","N/A","3.7","<0.001","0.8"
"Southern","SM5","2021-09-06","1","Middle Water","0.7","0.035","7.1","69","4.5","<1","<1","0.055","0.006","0.003","7.4","0.7","32.5","2.9","0.56","2.2","28.5","0.1","N/A","N/A","N/A","3.6","<0.001","<0.5"
"Southern","SM5","2021-09-06","1","Bottom Water","0.6","0.056","4.3","62","4.1","<1","<1","0.068","0.016","0.008","7.3","1","32.8","2.9","0.84","5.8","27.6","0.14","N/A","N/A","N/A","7.1","<0.001","1"
"Southern","SM5","2021-10-21","1","Surface Water","0.7","0.031","0.5","89","5.8","<1","1","0.029","0.04","0.012","8","<0.2","33.1","2.1","1.1","4.7","27.7","0.1","N/A","N/A","N/A","7.2","0.002","1"
"Southern","SM5","2021-10-21","1","Middle Water","0.7","0.031","0.7","76","5","<1","<1","0.028","0.046","0.012","8","<0.2","33.1","2.1","1.1","5.3","27.7","0.11","N/A","N/A","N/A","7","0.002","1"
"Southern","SM5","2021-10-21","1","Bottom Water","0.2","0.024","1.4","79","5.2","<1","1","0.028","0.047","0.014","8","<0.2","33.2","2.1","1.1","12","27.4","0.1","N/A","N/A","N/A","8.8","0.001","1.9"
"Southern","SM5","2021-11-01","1","Surface Water","0.4","0.029","3.1","77","5.2","1","2","0.033","0.05","0.009","7.7","0.3","33.3","1.7","0.87","5.7","26.5","0.11","N/A","N/A","N/A","12","<0.001","0.8"
"Southern","SM5","2021-11-01","1","Middle Water","0.4","0.03","2.2","75","5","<1","1","0.033","0.05","0.014","7.6","1.4","33.3","1.7","0.87","6","26.5","0.11","N/A","N/A","N/A","11.1","<0.001","0.8"
"Southern","SM5","2021-11-01","1","Bottom Water","0.7","0.032","2.8","87","5.8","<1","<1","0.029","0.05","0.011","7.6","0.5","33.4","1.7","0.88","9","26.3","0.11","N/A","N/A","N/A","12","<0.001","1.2"
"Southern","SM5","2021-12-17","1","Surface Water","1","0.022","7.4","83","6","<1","<1","<0.002","0.02","0.007","7.7","2.5","33.7","1.9","0.35","6.8","21.6","0.04","0.72","0.74","0.03","11.6","<0.001","2"
"Southern","SM5","2021-12-17","1","Middle Water","0.7","0.017","7.5","95","6.9","<1","<1","<0.002","0.021","0.007","7.7","2.5","33.8","1.9","0.43","3.3","21.6","0.04","1","1.02","0.04","7.7","<0.001","1"
"Southern","SM5","2021-12-17","1","Bottom Water","0.6","0.022","5","100","7.3","<1","2","<0.002","0.024","0.007","7.7","1.6","33.8","1.9","0.55","8.1","21.3","0.05","1.1","1.13","0.03","8.5","<0.001","1.8"
"Southern","SM6","2021-01-07","1","Surface Water","1","0.02","9.1","75","5.9","1","1","0.16","0.006","0.008","7.8","<0.2","31.3","2.3","0.79","3.2","18","0.19","0.37","0.54","0.06","4.5","<0.001","0.7"
"Southern","SM6","2021-01-07","1","Middle Water","1.1","0.024","4.8","78","6.1","<1","<1","0.18","0.005","0.01","7.8","<0.2","31.3","2.3","0.78","4.3","18.1","0.21","0.44","0.63","0.06","4.3","<0.001","1"
"Southern","SM6","2021-01-07","1","Bottom Water","1","0.024","6.1","85","6.7","<1","<1","0.17","0.005","0.01","7.8","<0.2","31.3","2.3","0.79","4","18.1","0.2","0.3","0.48","0.07","4.7","<0.001","0.9"
"Southern","SM6","2021-02-03","1","Surface Water","1.3","0.028","8.7","76","5.9","2","7","0.032","0.008","0.004","7.9","0.4","32.2","3.5","0.32","9.8","17.8","0.07","1","1.04","0.05","3.4","<0.001","1.7"
"Southern","SM6","2021-02-03","1","Middle Water","1.1","0.027","9.7","83","6.5","5","6","0.025","0.008","0.003","7.9","0.4","32.2","3.5","0.31","9.4","17.8","0.06","0.75","0.78","0.04","3.4","<0.001","1.7"
"Southern","SM6","2021-02-03","1","Bottom Water","1.3","0.028","9.4","122","9.6","<1","3","0.025","0.01","<0.002","7.9","0.5","32.2","3.5","0.32","9.2","17.8","0.06","0.57","0.61","0.06","5.4","<0.001","1.7"
"Southern","SM6","2021-03-18","1","Surface Water","1.3","0.05","2.5","69","5","<1","1","0.012","0.003","0.008","7.9","<0.2","33.3","7.5","0.43","0.6","22.4","0.07","0.14","0.16","0.05","2.3","0.001","0.6"
"Southern","SM6","2021-03-18","1","Middle Water","1.2","0.055","2.1","71","5.1","<1","<1","0.014","<0.002","0.006","7.9","<0.2","33.3","7.5","0.44","0.8","22.4","0.07","0.16","0.18","0.05","2.2","0.001","<0.5"
"Southern","SM6","2021-03-18","1","Bottom Water","1.1","0.051","1.6","72","5.2","<1","<1","0.018","<0.002","0.006","7.9","<0.2","33.5","7.5","0.44","0.7","22","0.07","0.11","0.13","0.05","2.8","0.001","<0.5"
"Southern","SM6","2021-04-21","1","Surface Water","0.4","0.033","1.4","65","4.5","<1","<1","0.004","<0.002","0.009","7.7","<0.2","33.9","2.2","0.39","4","23.5","0.04","0.62","0.63","0.03","15.6","<0.001","0.9"
"Southern","SM6","2021-04-21","1","Middle Water","0.4","0.048","1.5","66","4.6","<1","<1","0.004","<0.002","0.01","7.7","<0.2","34","2.2","0.4","3","23.3","0.05","0.23","0.24","0.05","4.9","<0.001","0.7"
"Southern","SM6","2021-04-21","1","Bottom Water","0.4","0.031","1.2","77","5.4","<1","<1","<0.002","0.003","0.01","7.7","<0.2","34","2.2","0.39","4.1","23.3","0.04","0.56","0.57","0.05","4.8","<0.001","0.7"
"Southern","SM6","2021-05-12","1","Surface Water","1.2","0.026","11","71","4.7","<1","<1","0.24","0.032","<0.002","7.7","0.3","27.8","3.4","0.58","1.8","28.3","0.3","N/A","N/A","N/A","3.5","<0.001","0.6"
"Southern","SM6","2021-05-12","1","Middle Water","1.3","0.04","16","81","5.4","<1","<1","0.21","0.031","<0.002","7.6","1.4","30.7","3.4","0.53","1.1","26.5","0.28","N/A","N/A","N/A","3.2","<0.001","0.7"
"Southern","SM6","2021-05-12","1","Bottom Water","0.3","0.069","4.9","64","4.3","1","2","0.047","0.008","0.005","7.5","0.3","33.7","3.4","0.62","3","25.4","0.12","N/A","N/A","N/A","4.9","<0.001","0.7"
"Southern","SM6","2021-06-11","1","Surface Water","1.3","0.017","10","81","5.3","<1","<1","0.024","0.014","0.003","7.8","1.9","31.2","3.3","0.07","3","28","0.06","N/A","N/A","N/A","3.1","<0.001","1.2"
"Southern","SM6","2021-06-11","1","Middle Water","1.4","0.027","11","89","5.9","1","1","0.02","0.013","0.003","7.8","2","31.6","3.3","0.08","2","27.8","0.06","N/A","N/A","N/A","2.9","<0.001","1"
"Southern","SM6","2021-06-11","1","Bottom Water","0.9","0.027","5.7","77","5.1","<1","<1","0.006","0.004","0.004","7.7","1.5","32.2","3.3","0.09","5","27.7","0.04","N/A","N/A","N/A","7.1","<0.001","1.3"
"Southern","SM6","2021-07-12","1","Surface Water","2.2","0.023","10","70","4.5","1","9","0.16","0.034","0.002","7.7","2.4","27.1","3","<0.05","3","30.6","0.22","N/A","N/A","N/A","3","<0.001","1.6"
"Southern","SM6","2021-07-12","1","Middle Water","1.8","0.018","17","83","5.4","2","6","0.19","0.038","0.008","7.5","3.8","31.3","3","0.06","3.3","28.6","0.25","N/A","N/A","N/A","3","<0.001","1.8"
"Southern","SM6","2021-07-12","1","Bottom Water","0.6","0.051","2.9","65","4.4","<1","1","0.073","0.018","0.012","7.2","<0.2","33.2","3","1","3.2","26.2","0.14","N/A","N/A","N/A","3.5","<0.001","1.2"
"Southern","SM6","2021-08-18","1","Surface Water","2.4","0.038","23","64","4.3","<1","<1","0.14","0.055","<0.002","7.6","2.5","28.7","1.6","0.19","4.7","27.6","0.23","N/A","N/A","N/A","4.9","<0.001","2"
"Southern","SM6","2021-08-18","1","Middle Water","2","0.062","14","80","5.4","1","1","0.18","0.045","0.002","7.4","2","29.8","1.6","0.52","3.9","26.6","0.29","N/A","N/A","N/A","4.5","<0.001","1.2"
"Southern","SM6","2021-08-18","1","Bottom Water","1.1","0.073","2.1","57","3.9","14","17","0.12","0.075","0.015","7.1","<0.2","33.9","1.6","1.5","4.4","24.2","0.27","N/A","N/A","N/A","5.7","<0.001","1"
"Southern","SM6","2021-09-06","1","Surface Water","1.6","0.027","15","70","4.6","<1","<1","0.21","0.025","<0.002","7.5","3.6","30.2","2.2","0.8","3.5","28.2","0.26","N/A","N/A","N/A","4","<0.001","1.5"
"Southern","SM6","2021-09-06","1","Middle Water","1","0.032","15","79","5.1","<1","<1","0.11","0.01","0.003","7.5","3.1","32.3","2.2","0.55","2.6","28.9","0.15","N/A","N/A","N/A","2.7","<0.001","1"
"Southern","SM6","2021-09-06","1","Bottom Water","2.1","0.025","14","67","4.4","<1","<1","0.19","0.022","<0.002","7.3","2.5","33.2","2.2","0.65","4","27.7","0.24","N/A","N/A","N/A","3.8","<0.001","1.8"
"Southern","SM6","2021-10-21","1","Surface Water","0.4","0.034","1.2","83","5.4","<1","<1","0.021","0.026","0.013","8","<0.2","33.1","2.8","0.88","2.3","27.5","0.08","N/A","N/A","N/A","5.5","0.002","0.8"
"Southern","SM6","2021-10-21","1","Middle Water","0.3","0.036","1.3","83","5.5","<1","<1","0.022","0.035","0.011","8","<0.2","33.2","2.8","0.97","3.2","27.4","0.09","N/A","N/A","N/A","6.9","0.002","0.7"
"Southern","SM6","2021-10-21","1","Bottom Water","0.3","0.046","0.5","85","5.6","<1","<1","0.02","0.029","0.013","8","0.5","33.2","2.8","0.9","3.3","27.4","0.1","N/A","N/A","N/A","8.1","0.002","0.6"
"Southern","SM6","2021-11-01","1","Surface Water","0.9","0.06","11","86","5.8","<1","<1","0.063","0.061","0.011","7.7","1.2","33.1","2.6","0.64","4.8","26.1","0.18","N/A","N/A","N/A","21.9","0.001","1.4"
"Southern","SM6","2021-11-01","1","Middle Water","0.8","0.041","9.3","95","6.4","<1","<1","0.05","0.061","0.013","7.7","1.4","33.2","2.6","0.64","3.1","26.1","0.15","N/A","N/A","N/A","7.7","<0.001","0.8"
"Southern","SM6","2021-11-01","1","Bottom Water","0.6","0.047","8","87","5.8","1","2","0.045","0.06","0.012","7.7","1.1","33.4","2.6","0.68","5.9","26.1","0.15","N/A","N/A","N/A","11.1","0.001","1.4"
"Southern","SM6","2021-12-17","1","Surface Water","0.8","0.019","6.5","96","6.9","<1","1","<0.002","0.018","0.005","7.7","2.6","33.8","1.9","0.44","4.6","21.5","0.04","1.1","1.12","0.05","7.6","<0.001","1.2"
"Southern","SM6","2021-12-17","1","Middle Water","0.9","0.024","6.3","99","7.2","1","1","<0.002","<0.002","0.005","7.7","3.3","33.8","1.9","0.44","4.5","21.4","0.03","0.83","0.83","0.04","7.3","<0.001","1.4"
"Southern","SM6","2021-12-17","1","Bottom Water","0.9","0.028","7.4","89","6.5","<1","<1","<0.002","<0.002","0.004","7.7","2.5","33.8","1.9","0.44","13","21.2","0.03","0.72","0.72","0.04","12.9","<0.001","2.8"
"Southern","SM7","2021-02-25","1","Surface Water","0.8","0.2","0.3","70","5.2","1400","1600","0.055","0.006","0.012","7.9","0.3","31.9","3.2","0.47","0.8","20.8","0.26","0.9","0.96","0.05","3.6","0.005","0.6"
"Southern","SM7","2021-02-25","1","Middle Water","1.3","0.22","2.5","69","5.2","510","670","0.057","0.006","0.015","7.9","0.4","32","3.2","0.46","2","20","0.28","0.47","0.53","0.07","3.4","0.005","1"
"Southern","SM7","2021-02-25","1","Bottom Water","0.9","0.18","1.7","69","5.2","20","27","0.048","0.007","0.012","7.9","<0.2","32.2","3.2","0.49","4.3","19.9","0.24","0.47","0.53","0.06","4.8","0.004","2.5"
"Southern","SM7","2021-03-18","1","Surface Water","1.1","0.17","1.2","66","4.7","<1","11","0.11","0.005","0.014","7.8","<0.2","32","3.6","0.83","0.8","22.6","0.29","0.2","0.32","0.06","3.5","0.004","<0.5"
"Southern","SM7","2021-03-18","1","Middle Water","0.9","0.17","1.6","65","4.7","<1","<1","0.11","0.005","0.014","7.8","<0.2","32.1","3.6","0.84","1.2","22.1","0.29","0.21","0.33","0.06","2.7","0.004","<0.5"
"Southern","SM7","2021-03-18","1","Bottom Water","1.2","0.11","1.2","64","4.6","<1","<1","0.067","0.004","0.012","7.8","<0.2","33.1","3.6","0.69","0.9","22","0.18","0.12","0.19","0.05","3.7","0.003","<0.5"
"Southern","SM7","2021-04-21","1","Surface Water","0.4","0.12","3.7","68","4.8","<1","2","0.052","0.006","0.016","7.6","0.6","33.3","2","0.68","3.4","23.8","0.18","0.82","0.88","0.05","4.7","0.002","0.9"
"Southern","SM7","2021-04-21","1","Middle Water","1.1","0.12","2.5","67","4.7","6","11","0.05","0.005","0.016","7.6","<0.2","33.3","2","0.66","3","23.7","0.18","0.49","0.55","0.06","4.2","0.002","0.6"
"Southern","SM7","2021-04-21","1","Bottom Water","0.8","0.12","2.8","68","4.8","5","9","0.049","0.005","0.018","7.7","<0.2","33.8","2","0.67","3","23.4","0.17","0.65","0.7","0.06","4","0.002","<0.5"
"Southern","SM7","2021-05-12","1","Surface Water","1.6","0.024","16","73","4.9","<1","1","0.22","0.032","<0.002","7.8","1","28.1","3.5","0.4","1.5","28.4","0.28","N/A","N/A","N/A","7.1","<0.001","0.8"
"Southern","SM7","2021-05-12","1","Middle Water","1.2","0.039","16","78","5.2","2","4","0.21","0.032","<0.002","7.7","1.5","28.3","3.5","0.52","1.6","27.8","0.28","N/A","N/A","N/A","3.2","0.001","0.6"
"Southern","SM7","2021-05-12","1","Bottom Water","1.1","0.055","15","78","5.3","3","6","0.18","0.031","<0.002","7.5","1.2","30.2","3.5","0.67","3.2","26.5","0.27","N/A","N/A","N/A","6.1","<0.001","1.1"
"Southern","SM7","2021-06-11","1","Surface Water","0.5","0.045","2.4","65","4.4","<1","<1","0.19","0.075","0.008","7.6","1.3","29.2","2.8","0.66","3","27.3","0.31","N/A","N/A","N/A","3.6","<0.001","1"
"Southern","SM7","2021-06-11","1","Middle Water","0.7","0.052","5.8","68","4.6","1","11","0.17","0.071","0.008","7.6","2.1","29.3","2.8","0.59","2.5","27.1","0.29","N/A","N/A","N/A","3.8","0.001","0.8"
"Southern","SM7","2021-06-11","1","Bottom Water","0.8","0.043","7","71","4.7","1","3","0.16","0.062","0.008","7.6","2.4","31.7","2.8","0.52","5.1","27.5","0.27","N/A","N/A","N/A","13","<0.001","1.3"
"Southern","SM7","2021-07-12","1","Surface Water","2.2","0.019","10","70","4.6","<1","1","0.16","0.035","0.003","7.7","2.7","27.1","2.5","<0.05","2.8","29.8","0.21","N/A","N/A","N/A","2.9","<0.001","1.8"
"Southern","SM7","2021-07-12","1","Middle Water","2.6","0.022","14","84","5.5","3","8","0.14","0.033","<0.002","7.7","0.9","27.8","2.5","0.06","3.1","28.9","0.2","N/A","N/A","N/A","3","<0.001","2"
"Southern","SM7","2021-07-12","1","Bottom Water","2.5","0.024","13","88","5.8","1","6","0.14","0.03","0.003","7.4","1.8","30.4","2.5","0.05","3.2","28","0.19","N/A","N/A","N/A","3.6","<0.001","2"
