"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM4","2020-07-16","1","Surface Water","0.7","0.024","0.6","98","6.2","<1","<1","0.003","<0.002","0.007","8.2","0.2","33.7","4.1","0.66","1.7","29.5","0.03","0.22","0.23","0.05","9.2","0.002","0.7"
"Mirs Bay","MM4","2020-07-16","1","Middle Water","0.9","0.019","0.9","81","5.6","<1","<1","0.003","<0.002","0.007","8","0.2","34.9","4.1","0.57","2.2","23.9","0.02","0.18","0.19","0.08","0.8","<0.001","0.7"
"Mirs Bay","MM4","2020-07-16","1","Bottom Water","1.2","0.039","4","60","4.3","<1","<1","<0.002","0.004","0.019","7.9","1.2","34.4","4.1","0.75","2.2","21.9","0.05","0.25","0.26","0.05","1.7","0.001","0.8"
"Mirs Bay","MM4","2020-09-14","1","Surface Water","1","<0.005","1.9","103","6.6","<1","8","0.002","<0.002","<0.002","8.1","<0.2","31.3","4.3","<0.05","1.1","29.6","<0.01","0.72","0.72","0.07","1.2","<0.001","0.7"
"Mirs Bay","MM4","2020-09-14","1","Middle Water","1","<0.005","2.9","84","5.5","<1","2","<0.002","0.003","0.009","7.8","0.3","33.1","4.3","0.36","3.1","27.5","0.01","0.53","0.54","0.06","1.5","<0.001","1.2"
"Mirs Bay","MM4","2020-09-14","1","Bottom Water","0.7","0.011","2.6","11","2","<1","<1","0.02","0.018","0.016","7.5","0.6","34","4.3","0.93","3.3","25","0.05","0.7","0.74","0.07","3","<0.001","1.2"
"Mirs Bay","MM4","2020-10-19","1","Surface Water","0.4","0.02","0.9","81","5.4","<1","<1","<0.002","0.013","0.008","8.1","0.7","32.2","2.8","0.74","1.7","26.5","0.04","1","1.02","0.08","4.8","0.001","0.7"
"Mirs Bay","MM4","2020-10-19","1","Middle Water","0.4","0.018","0.6","90","6","2","2","<0.002","0.014","0.004","8.1","1.2","32.2","2.8","0.78","3.1","26.8","0.03","0.85","0.87","0.06","3.3","0.001","1.1"
"Mirs Bay","MM4","2020-10-19","1","Bottom Water","0.3","0.02","0.8","90","6","<1","<1","<0.002","0.015","0.009","8.1","0.7","32.5","2.8","0.93","2","26.8","0.04","0.66","0.68","0.05","3.6","0.001","0.5"
"Mirs Bay","MM4","2020-11-19","1","Surface Water","0.5","0.023","0.9","83","5.8","<1","<1","<0.002","0.002","0.01","8","0.5","32.9","7","0.23","0.5","24.1","0.03","0.48","0.48","0.07","3.2","<0.001","<0.5"
"Mirs Bay","MM4","2020-11-19","1","Middle Water","0.5","0.023","0.7","101","7.1","<1","<1","<0.002","0.003","0.01","8","1","32.9","7","0.19","0.7","23.9","0.03","0.47","0.48","0.08","2.6","<0.001","<0.5"
"Mirs Bay","MM4","2020-11-19","1","Bottom Water","0.4","0.049","1.6","92","6.4","<1","<1","<0.002","0.006","0.007","7.9","1.4","33","7","0.24","0.7","23.8","0.06","0.94","0.95","0.07","4.6","0.002","<0.5"
"Mirs Bay","MM5","2020-01-13","1","Surface Water","0.7","0.047","4.2","92","6.9","<1","<1","<0.002","0.002","0.008","8.3","2.3","32.7","2.6","0.14","8.2","19.8","0.05","0.23","0.23","0.03","2.1","0.003","2.3"
"Mirs Bay","MM5","2020-01-13","1","Middle Water","0.8","0.034","5.2","100","7.5","<1","<1","0.004","<0.002","0.006","8.3","2.4","32.7","2.6","0.13","7.9","19.8","0.04","0.43","0.44","0.04","1","0.002","1.6"
"Mirs Bay","MM5","2020-01-13","1","Bottom Water","0.8","0.038","4.6","102","7.7","<1","<1","0.002","0.002","0.005","8.3","2.1","32.7","2.6","0.14","11","19.9","0.04","0.55","0.55","0.05","1.3","0.002","1.8"
"Mirs Bay","MM5","2020-03-19","1","Surface Water","1.3","0.037","4.7","100","7.5","<1","4","<0.002","<0.002","0.007","8.2","2.4","32.6","3.3","0.84","9.4","20.1","0.04","0.49","0.49","0.04","1.1","0.002","1.9"
"Mirs Bay","MM5","2020-03-19","1","Middle Water","1.1","0.037","4","104","7.9","<1","<1","0.002","<0.002","0.01","8.2","1.9","32.9","3.3","0.78","6.9","19.7","0.04","0.33","0.33","0.03","0.4","0.002","1.4"
"Mirs Bay","MM5","2020-03-19","1","Bottom Water","0.7","0.034","4.2","95","7.2","<1","<1","0.002","<0.002","0.011","8.2","0.8","33","3.3","0.77","8.7","19.5","0.04","0.49","0.49","0.03","4.7","0.001","2"
"Mirs Bay","MM5","2020-05-21","1","Surface Water","0.9","0.03","0.7","86","5.7","<1","10","0.002","0.003","0.009","7.9","1.1","32.8","3.3","0.09","1.2","26.5","0.04","0.11","0.12","<0.02","1.3","0.001","0.8"
"Mirs Bay","MM5","2020-05-21","1","Middle Water","0.7","0.032","1","95","6.3","<1","3","<0.002","0.007","0.008","7.9","0.6","33","3.3","0.08","1.2","26.6","0.04","0.12","0.13","<0.02","1.7","0.001","0.5"
"Mirs Bay","MM5","2020-05-21","1","Bottom Water","0.6","0.034","0.7","57","4","<1","1","<0.002","<0.002","0.009","7.8","1","34.1","3.3","0.11","2.9","23.4","0.04","0.15","0.15","<0.02","3.8","<0.001","1.4"
"Mirs Bay","MM5","2020-06-15","1","Surface Water","0.8","0.027","1.7","83","5.4","1","1","0.048","0.008","0.002","8.1","<0.2","29.5","5.4","0.53","1.8","28.5","0.08","0.81","0.87","<0.02","1.2","0.002","1"
"Mirs Bay","MM5","2020-06-15","1","Middle Water","1.1","0.034","1.1","92","6.1","<1","<1","0.049","0.009","0.003","8","1","30.4","5.4","0.59","1.4","27.8","0.09","0.25","0.31","<0.02","1.4","0.002","1"
"Mirs Bay","MM5","2020-06-15","1","Bottom Water","0.7","0.027","1","26","3.8","<1","<1","0.051","0.01","0.006","7.7","0.9","34.1","5.4","0.61","1.2","23.6","0.09","0.64","0.7","<0.02","6.2","<0.001","0.8"
"Mirs Bay","MM5","2020-07-16","1","Surface Water","1.1","0.026","1","101","6.5","<1","<1","0.004","<0.002","0.011","8.1","0.3","33.8","2.8","0.83","1.4","28.7","0.03","0.11","0.12","0.05","2.2","0.002","0.7"
"Mirs Bay","MM5","2020-07-16","1","Middle Water","1.1","0.076","0.6","76","5.3","<1","<1","0.002","<0.002","0.007","8.1","0.6","34.9","2.8","0.65","2.3","22.9","0.08","0.3","0.3","0.05","1.1","0.003","<0.5"
"Mirs Bay","MM5","2020-07-16","1","Bottom Water","0.9","0.044","8.2","64","4.6","<1","<1","0.012","0.01","0.018","7.9","1.5","34.4","2.8","0.83","3.3","21.6","0.07","0.66","0.68","0.05","1.8","0.001","0.9"
"Mirs Bay","MM5","2020-09-14","1","Surface Water","0.7","<0.005","1.5","94","6.2","<1","<1","0.002","<0.002","0.006","8","<0.2","31.8","3.9","0.1","1.7","29.6","<0.01","0.45","0.45","0.04","1.9","<0.001","1.1"
"Mirs Bay","MM5","2020-09-14","1","Middle Water","0.3","0.009","1.8","66","4.3","<1","<1","<0.002","<0.002","0.007","7.8","0.6","33.1","3.9","0.31","2.1","27.6","0.01","0.8","0.8","0.07","1.6","<0.001","0.8"
"Mirs Bay","MM5","2020-09-14","1","Bottom Water","0.7","0.011","1.7","32","2.2","<1","1","0.041","0.027","0.018","7.7","1.2","34.2","3.9","1.4","2.6","24.4","0.08","0.58","0.65","0.06","4.2","<0.001","1"
"Mirs Bay","MM5","2020-10-19","1","Surface Water","0.5","0.02","1.2","83","5.5","<1","<1","<0.002","0.009","0.007","8.1","1.1","32.1","3.3","0.66","8.3","26.8","0.03","1.1","1.11","0.08","2.9","0.001","1.4"
"Mirs Bay","MM5","2020-10-19","1","Middle Water","0.5","0.022","0.7","93","6.2","<1","<1","<0.002","0.015","0.008","8.1","1.1","32.3","3.3","0.69","8.1","27","0.04","0.42","0.44","0.08","2.9","0.001","2.6"
"Mirs Bay","MM5","2020-10-19","1","Bottom Water","0.4","0.019","0.9","85","5.7","<1","<1","<0.002","0.01","0.007","8","1.1","33.4","3.3","0.83","18","26.1","0.03","0.79","0.8","0.05","13.1","<0.001","3.5"
"Mirs Bay","MM5","2020-11-19","1","Surface Water","0.7","0.017","2","80","5.5","<1","<1","0.003","<0.002","0.009","7.9","0.6","32.8","3.3","0.15","1.2","24.4","0.02","0.24","0.25","0.07","5.1","<0.001","<0.5"
"Mirs Bay","MM5","2020-11-19","1","Middle Water","0.7","0.02","1.9","93","6.5","1","1","<0.002","0.002","0.01","7.9","0.9","33","3.3","0.2","1.6","23.9","0.02","0.49","0.49","0.06","3.4","<0.001","0.5"
"Mirs Bay","MM5","2020-11-19","1","Bottom Water","0.4","0.032","1.3","90","6.3","<1","<1","<0.002","0.004","0.007","7.9","1","33.1","3.3","0.17","2.1","23.8","0.04","0.6","0.61","0.07","4.2","0.001","0.8"
"Mirs Bay","MM6","2020-01-13","1","Surface Water","0.5","0.036","3.7","88","6.6","<1","1","<0.002","0.003","0.007","8.2","1","32.7","3.5","0.31","6.3","19.8","0.04","0.19","0.2","0.02","2.3","0.002","1.6"
"Mirs Bay","MM6","2020-01-13","1","Middle Water","0.5","0.037","3.4","91","6.8","1","1","<0.002","0.003","0.004","8.3","1.5","32.7","3.5","0.32","6.1","19.8","0.04","0.11","0.12","0.02","0.7","0.002","1.3"
"Mirs Bay","MM6","2020-01-13","1","Bottom Water","0.6","0.042","4.2","99","7.4","<1","<1","<0.002","0.002","0.004","8.3","0.6","32.7","3.5","0.33","7.5","19.8","0.05","0.25","0.25","0.02","0.8","0.002","1.7"
"Mirs Bay","MM6","2020-03-19","1","Surface Water","1.5","0.031","6.9","84","6.3","<1","3","0.002","<0.002","0.007","8.4","1.8","32.5","3.5","0.31","11","20.1","0.04","0.33","0.33","0.03","1","0.002","2.3"
"Mirs Bay","MM6","2020-03-19","1","Middle Water","1.4","0.028","6.6","92","6.9","<1","<1","<0.002","0.002","0.007","8.4","1.8","32.7","3.5","0.37","9","19.9","0.03","0.55","0.55","0.03","0.5","0.002","1.8"
"Mirs Bay","MM6","2020-03-19","1","Bottom Water","1","0.032","6.3","97","7.3","<1","<1","<0.002","0.002","0.006","8.3","2.2","32.8","3.5","0.42","8.1","19.8","0.04","0.47","0.47","0.03","0.5","0.002","1.6"
"Mirs Bay","MM6","2020-05-21","1","Surface Water","0.7","0.054","1.7","90","6","64","110","0.018","0.003","0.004","8","2","31","2.2","0.38","2.9","26.9","0.08","0.61","0.63","<0.02","3.9","0.003","1.1"
"Mirs Bay","MM6","2020-05-21","1","Middle Water","0.9","0.033","1.4","94","6.3","44","100","0.013","<0.002","0.006","8","1.4","33.4","2.2","0.34","2.4","26.4","0.05","0.29","0.31","<0.02","2.7","0.002","0.9"
"Mirs Bay","MM6","2020-05-21","1","Bottom Water","0.6","0.032","1.4","80","5.4","36","120","0.005","<0.002","0.011","8","1.8","33.5","2.2","0.28","1.6","25.2","0.04","0.16","0.17","<0.02","2.7","0.001","0.8"
"Mirs Bay","MM6","2020-06-15","1","Surface Water","0.9","0.026","1.7","89","5.8","<1","1","0.016","0.004","0.004","8.2","1.9","29.5","2.7","0.64","2.2","28.6","0.05","0.86","0.88","<0.02","1.7","0.002","1.3"
"Mirs Bay","MM6","2020-06-15","1","Middle Water","1.1","0.029","1.9","93","6.1","<1","1","0.021","0.004","0.003","8.3","1.8","29.9","2.7","0.63","1.2","28.6","0.05","0.46","0.49","<0.02","1.7","0.003","0.8"
"Mirs Bay","MM6","2020-06-15","1","Bottom Water","1.1","0.028","2.7","96","6.3","<1","<1","0.015","0.004","<0.002","8.3","1.4","30.4","2.7","0.62","1.2","28.3","0.05","0.56","0.58","<0.02","1.9","0.003","0.8"
"Mirs Bay","MM6","2020-07-16","1","Surface Water","0.8","0.025","0.9","96","6.1","<1","5","0.005","<0.002","0.008","8.2","<0.2","33.8","4.9","0.69","1.2","29.4","0.03","0.51","0.52","0.05","6.3","0.002","0.6"
"Mirs Bay","MM6","2020-07-16","1","Middle Water","1","0.027","1.3","83","5.4","<1","1","0.003","0.002","0.01","8.1","0.6","34.5","4.9","0.66","2.8","27.2","0.03","0.2","0.21","0.04","1.3","0.002","0.6"
"Mirs Bay","MM6","2020-07-16","1","Bottom Water","0.9","0.039","3.6","86","6","<1","<1","0.005","<0.002","0.013","8","1.2","34.6","4.9","1","3.6","22.8","0.05","0.1","0.11","0.06","1.5","0.001","0.9"
"Mirs Bay","MM6","2020-09-14","1","Surface Water","1.4","<0.005","3.2","102","6.5","2","110","<0.002","<0.002","0.002","8.4","1.1","30.2","3","0.16","10","29.8","<0.01","0.49","0.49","0.04","3.4","<0.001","2.9"
"Mirs Bay","MM6","2020-09-14","1","Middle Water","1","0.007","2.3","93","6","<1","7","<0.002","<0.002","0.007","8.1","0.3","32.5","3","0.39","2.1","28.9","0.01","0.43","0.43","0.05","3.2","<0.001","0.9"
"Mirs Bay","MM6","2020-09-14","1","Bottom Water","0.8","0.02","1.8","38","2.9","<1","14","0.011","0.011","0.008","7.9","0.5","33.4","3","0.85","2.1","26.4","0.04","0.53","0.55","0.06","3.8","<0.001","0.9"
"Mirs Bay","MM6","2020-10-19","1","Surface Water","0.8","0.017","3.4","90","6","<1","<1","<0.002","0.003","0.01","8","1.5","31.7","2.7","0.36","2.7","26.9","0.02","0.32","0.33","0.07","2.8","<0.001","1.2"
"Mirs Bay","MM6","2020-10-19","1","Middle Water","0.7","0.016","2.8","99","6.6","<1","<1","0.003","0.002","0.009","8","1.6","31.9","2.7","0.43","2","27","0.02","0.36","0.37","0.07","3.2","<0.001","0.8"
"Mirs Bay","MM6","2020-10-19","1","Bottom Water","0.7","0.016","3","99","6.6","<1","<1","0.003","0.003","0.015","8","1.6","31.9","2.7","0.55","10","27","0.02","0.83","0.84","0.05","3.5","<0.001","2.4"
"Mirs Bay","MM6","2020-11-19","1","Surface Water","0.6","0.021","1.8","83","5.8","<1","1","0.005","0.002","0.009","7.8","1","32.9","3.7","0.23","1.1","24.3","0.03","0.44","0.45","0.08","4.1","<0.001","0.6"
"Mirs Bay","MM6","2020-11-19","1","Middle Water","0.6","0.025","1.6","95","6.6","<1","<1","0.002","0.003","0.013","7.8","1","33","3.7","0.24","1.4","24","0.03","0.38","0.39","0.06","3.1","<0.001","0.8"
"Mirs Bay","MM6","2020-11-19","1","Bottom Water","0.5","0.024","1.6","92","6.4","<1","<1","<0.002","0.003","0.009","7.8","1","33","3.7","0.22","2.4","23.9","0.03","0.43","0.44","0.06","3.6","<0.001","0.8"
"Mirs Bay","MM7","2020-01-13","1","Surface Water","0.5","0.047","2.4","85","6.3","<1","<1","<0.002","0.002","0.006","8.3","1.2","32.7","4","0.43","8.7","20.2","0.05","0.38","0.38","0.03","4.9","0.003","2"
"Mirs Bay","MM7","2020-01-13","1","Middle Water","0.6","0.052","2.8","89","6.6","<1","<1","<0.002","0.003","0.006","8.3","1.5","32.7","4","0.45","9.6","20.2","0.06","0.3","0.31","0.03","1.6","0.003","1.9"
"Mirs Bay","MM7","2020-01-13","1","Bottom Water","0.5","0.045","2.4","97","7.2","<1","1","<0.002","0.003","0.006","8.3","1.8","32.8","4","0.46","9.7","20.3","0.05","0.31","0.32","0.03","1.8","0.003","1.9"
"Mirs Bay","MM7","2020-03-19","1","Surface Water","1.2","0.049","1.9","86","6.4","<1","<1","<0.002","<0.002","0.006","8.2","2","32.5","4.5","0.73","5.9","20.4","0.05","0.32","0.32","0.02","0.3","0.002","1"
"Mirs Bay","MM7","2020-03-19","1","Middle Water","0.8","0.042","2.6","96","7.2","<1","<1","<0.002","0.002","0.005","8.1","1.1","32.6","4.5","0.66","7.2","20.2","0.05","0.43","0.43","0.03","0.4","0.002","1.1"
"Mirs Bay","MM7","2020-03-19","1","Bottom Water","0.7","0.047","1.6","87","6.6","1","1","0.003","0.003","0.011","8.1","1.7","32.8","4.5","0.8","8","19.8","0.05","0.45","0.46","0.03","1.8","0.002","1.4"
"Mirs Bay","MM7","2020-05-21","1","Surface Water","1.1","0.034","3.6","95","6.2","1","6","<0.002","0.003","0.008","8","1.3","32.5","2.8","0.1","2","27.6","0.04","0.32","0.33","<0.02","1.2","0.002","0.9"
"Mirs Bay","MM7","2020-05-21","1","Middle Water","1","0.031","3.5","100","6.5","<1","<1","0.003","<0.002","0.007","7.9","1.6","33.1","2.8","0.07","1.4","27.7","0.04","0.18","0.19","<0.02","1.7","0.001","0.8"
"Mirs Bay","MM7","2020-05-21","1","Bottom Water","0.6","0.05","2.9","64","4.4","<1","<1","<0.002","0.003","0.008","7.8","1.2","33.5","2.8","0.46","2.3","25.4","0.06","0.47","0.48","0.02","2.9","0.001","1.2"
"Mirs Bay","MM7","2020-06-15","1","Surface Water","1.3","0.044","1.6","92","6","<1","<1","0.011","<0.002","<0.002","8.1","0.6","28.5","4","0.85","1.8","29.3","0.06","0.84","0.85","<0.02","0.5","0.003","1"
"Mirs Bay","MM7","2020-06-15","1","Middle Water","0.9","0.041","1.9","96","6.3","<1","<1","0.008","<0.002","<0.002","8.1","<0.2","29.6","4","0.86","1.4","29.2","0.05","0.43","0.44","<0.02","0.7","0.003","0.9"
"Mirs Bay","MM7","2020-06-15","1","Bottom Water","1.1","0.04","1.7","84","5.5","<1","<1","0.009","0.003","<0.002","8","1.3","30.3","4","0.84","1.1","28.2","0.05","0.66","0.67","<0.02","1.1","0.002","0.7"
"Mirs Bay","MM7","2020-07-16","1","Surface Water","1.2","0.022","1.5","101","6.5","<1","<1","0.002","<0.002","0.01","8","0.4","33.7","2.5","0.68","2.2","28.4","0.03","0.19","0.19","0.05","2.5","0.001","1"
"Mirs Bay","MM7","2020-07-16","1","Middle Water","1.8","0.036","3.7","84","5.7","<1","<1","0.004","<0.002","0.008","7.9","0.8","34.7","2.5","0.85","2.4","24.9","0.04","0.21","0.22","0.06","1.1","0.001","1.1"
"Mirs Bay","MM7","2020-07-16","1","Bottom Water","1","0.049","3.6","48","4.4","<1","<1","0.003","0.002","0.015","7.6","1.2","34.3","2.5","1.5","3.1","22.8","0.05","0.29","0.3","0.06","2","<0.001","1.1"
"Mirs Bay","MM7","2020-09-14","1","Surface Water","1.3","<0.005","2.7","100","6.4","<1","<1","<0.002","<0.002","0.006","8","<0.2","31.2","2.4","0.17","2","30","<0.01","0.24","0.24","0.05","2","<0.001","1.3"
"Mirs Bay","MM7","2020-09-14","1","Middle Water","1.1","0.006","5.9","91","5.9","<1","3","<0.002","<0.002","0.007","7.9","0.9","32.3","2.4","0.41","2.8","29.2","0.01","0.58","0.58","0.05","1.6","<0.001","1.3"
"Mirs Bay","MM7","2020-09-14","1","Bottom Water","1.1","0.023","4.2","22","1.6","<1","6","<0.002","0.006","0.011","7.6","0.2","33.3","2.4","0.64","2","26.6","0.03","0.57","0.58","0.05","2.9","<0.001","1"
"Mirs Bay","MM7","2020-10-19","1","Surface Water","0.9","0.012","4","89","5.9","1","1","<0.002","0.003","0.007","8.1","2","31.4","2.6","0.8","1.2","27","0.02","0.79","0.8","0.06","3","<0.001","1"
"Mirs Bay","MM7","2020-10-19","1","Middle Water","1","0.022","2.9","93","6.2","<1","<1","0.006","<0.002","0.009","8.1","2.7","31.7","2.6","0.89","2.3","26.9","0.03","0.65","0.66","0.05","3.2","0.001","1"
"Mirs Bay","MM7","2020-10-19","1","Bottom Water","0.8","0.021","4","87","5.8","<1","<1","<0.002","0.006","0.023","8.1","2","32.1","2.6","0.93","12","27.1","0.03","0.75","0.76","0.06","4.2","0.001","3.3"
"Mirs Bay","MM7","2020-11-19","1","Surface Water","0.9","0.019","1.4","92","6.3","<1","<1","<0.002","0.003","0.011","8","1.2","33","2.5","0.26","1.3","25","0.02","0.48","0.49","0.06","2.8","<0.001","0.6"
"Mirs Bay","MM7","2020-11-19","1","Middle Water","0.9","0.036","2.7","96","6.7","<1","<1","<0.002","0.003","0.013","7.9","1.5","33.1","2.5","0.29","7.9","24.1","0.04","0.47","0.48","0.09","3.9","0.001","1.6"
"Mirs Bay","MM7","2020-11-19","1","Bottom Water","0.8","0.047","1.9","80","5.6","<1","<1","<0.002","0.003","0.01","7.9","2","33.1","2.5","0.35","3.1","24","0.05","0.51","0.52","0.08","5.2","0.002","0.9"
"Mirs Bay","MM7","2020-11-25","1","Surface Water","0.4","0.039","0.9","92","6.4","<1","1","0.012","0.004","0.01","8","0.8","32.8","3","0.48","0.9","24.8","0.06","0.36","0.38","0.05","2.9","0.002","<0.5"
"Mirs Bay","MM7","2020-11-25","1","Middle Water","0.6","0.031","1.4","96","6.7","1","1","0.011","0.003","0.01","8","1.2","32.9","3","0.5","1.2","24.6","0.05","0.37","0.38","0.05","2.9","0.001","0.6"
"Mirs Bay","MM7","2020-11-25","1","Bottom Water","0.5","0.038","1.1","93","6.4","<1","<1","0.012","0.004","0.007","8","1.5","32.9","3","0.48","1.7","24.6","0.05","0.5","0.52","0.05","6.5","0.001","0.5"
"Mirs Bay","MM7","2020-12-10","1","Surface Water","0.8","0.038","1.6","100","7.3","<1","<1","0.032","0.007","0.005","7.9","1.1","32.6","2.8","0.42","1.4","21.3","0.08","0.2","0.24","0.04","3.3","<0.001","0.5"
"Mirs Bay","MM7","2020-12-10","1","Middle Water","0.8","0.032","1.5","100","7.3","<1","<1","0.033","0.009","0.004","7.9","1.3","32.7","2.8","0.44","1.4","21.2","0.07","0.11","0.15","0.04","3.1","<0.001","0.8"
"Mirs Bay","MM7","2020-12-10","1","Bottom Water","0.9","0.04","2.1","102","7.5","<1","<1","0.027","0.007","0.004","7.9","1.1","32.7","2.8","0.45","9.5","21.1","0.07","0.76","0.79","0.03","6.6","<0.001","2"
"Mirs Bay","MM8","2020-01-17","1","Surface Water","0.4","0.04","0.4","83","6.3","<1","<1","0.07","0.012","0.007","8.2","1.7","32.5","3","0.65","2.7","19.4","0.12","0.41","0.49","0.05","1.3","0.002","0.6"
"Mirs Bay","MM8","2020-01-17","1","Middle Water","0.3","0.015","0.4","95","7.1","<1","<1","0.007","0.013","0.005","8.2","1","32.9","3","0.69","2.7","19.9","0.04","0.36","0.38","0.03","1.5","<0.001","0.5"
"Mirs Bay","MM8","2020-01-17","1","Bottom Water","0.2","0.028","0.4","96","7","<1","<1","0.01","<0.002","0.005","8.2","1.8","33.7","3","0.33","5.9","20.9","0.04","0.29","0.3","<0.02","4.4","0.001","0.9"
"Mirs Bay","MM8","2020-03-18","1","Surface Water","0.6","0.04","3.7","89","6.8","<1","<1","<0.002","0.004","0.013","8.2","1.4","33.2","3","0.5","7.1","19.2","0.05","0.44","0.45","0.03","2.4","0.002","1.4"
"Mirs Bay","MM8","2020-03-18","1","Middle Water","0.4","0.047","1.3","94","7.2","<1","<1","0.003","0.006","0.01","8.1","1.1","33.4","3","0.41","5.6","19.1","0.06","0.53","0.54","0.03","1","0.002","0.7"
"Mirs Bay","MM8","2020-03-18","1","Bottom Water","<0.1","0.036","0.6","95","7.2","<1","<1","0.005","0.005","0.008","8.1","1.3","33.4","3","0.51","4.7","19.1","0.05","0.55","0.56","0.04","2.3","0.001","0.5"
"Mirs Bay","MM8","2020-05-20","1","Surface Water","1.1","0.028","1","94","6.3","<1","1","0.093","0.01","0.005","8","0.3","30.2","2.8","<0.05","1.2","27.1","0.13","0.14","0.24","<0.02","1.6","0.002","0.6"
"Mirs Bay","MM8","2020-05-20","1","Middle Water","0.6","0.048","0.8","65","4.5","<1","2","0.051","0.012","0.007","7.8","1.5","34.2","2.8","0.21","1.2","23.9","0.11","0.23","0.29","<0.02","2.9","0.001","0.6"
"Mirs Bay","MM8","2020-05-20","1","Bottom Water","0.9","0.042","0.9","65","4.6","<1","<1","0.074","0.011","0.005","7.8","<0.2","34.3","2.8","0.16","1.5","23.1","0.13","0.17","0.26","<0.02","4.8","0.001","0.7"
"Mirs Bay","MM8","2020-06-22","1","Surface Water","2.2","0.015","15","110","7.6","<1","1","0.36","0.033","0.01","8.2","2.2","25.2","2.5","1.1","8.5","27.5","0.41","0.1","0.49","<0.02","7.3","0.001","2.4"
"Mirs Bay","MM8","2020-06-22","1","Middle Water","1.2","0.016","4.7","52","3.6","1","8","0.078","0.028","0.006","7.9","1.9","34.2","2.5","0.95","10","23.1","0.12","0.46","0.57","0.02","4.1","<0.001","1.7"
"Mirs Bay","MM8","2020-06-22","1","Bottom Water","1","0.02","2.6","61","4.3","<1","3","0.028","0.027","0.007","7.9","0.9","34.3","2.5","0.9","19","22.3","0.08","0.22","0.28","0.03","6.4","<0.001","3.2"
"Mirs Bay","MM8","2020-09-23","1","Surface Water","0.8","<0.005","1.3","86","5.5","<1","2","<0.002","<0.002","0.007","8","0.4","32.4","3.4","0.33","6","29.7","<0.01","0.18","0.18","0.05","2.9","<0.001","1.7"
"Mirs Bay","MM8","2020-09-23","1","Middle Water","0.5","0.008","1.3","91","5.8","<1","<1","<0.002","0.003","0.006","8","0.5","32.4","3.4","0.35","5.2","29.3","0.01","0.15","0.16","0.04","3.3","<0.001","1.2"
"Mirs Bay","MM8","2020-09-23","1","Bottom Water","0.5","<0.005","0.9","90","5.8","<1","<1","<0.002","0.003","0.008","8","0.4","32.4","3.4","0.35","1.5","29.2","0.01","0.3","0.31","0.05","6.6","<0.001","<0.5"
